,Outlet_ID,area(sqft),W_1_total_volume,W_2_total_volume,W_3_total_volume,W_4_total_volume,W_5_total_volume,W_6_total_volume,W_7_total_volume,W_8_total_volume,W_9_total_volume,W_10_total_volume,W_11_total_volume,W_12_total_volume,W_1_total_earning,W_2_total_earning,W_3_total_earning,W_4_total_earning,W_5_total_earning,W_6_total_earning,W_7_total_earning,W_8_total_earning,W_9_total_earning,W_10_total_earning,W_11_total_earning,W_12_total_earning,IP1_total_units,IP2_total_units,IP3_total_units,IP4_total_units,IP5_total_units,BP1_total_units,BP2_total_units,BP3_total_units,BP4_total_units,BP5_total_units,total_volume,total_earning
68,ID1008,3387,798.0,658.6000000000001,718.0,538.2,304.40000000000003,401.40000000000003,446.8,503.6,498.0,500.40000000000003,575.0,658.0,397290.0,332330.0,362450.0,273290.0,155790.0,193630.0,232630.0,255710.0,239730.0,248620.0,276250.0,323270.0,6970.0,7206.0,6285.0,6486.0,6055.0,0.0,0.0,0.0,0.0,0.0,6600.400000000001,3290990.0
69,ID9716,4088,408.6,568.4000000000001,650.6,745.6000000000001,747.2,787.8000000000001,810.2,594.6,178.20000000000002,740.6,714.0,668.4000000000001,200530.0,281840.0,313480.0,380550.0,366070.0,390700.0,403920.0,293960.0,94700.0,372750.0,354610.0,337540.0,8367.0,7985.0,6340.0,7090.0,8289.0,0.0,0.0,0.0,0.0,0.0,7614.200000000001,3790650.0
70,ID8619,5740,609.0,386.2,637.4000000000001,640.8,458.19999999999993,349.40000000000003,528.0,495.40000000000003,682.6,559.6,606.8,627.4000000000001,310120.0,197910.0,316660.0,325970.0,223250.0,182290.0,260640.0,248380.0,330500.0,268120.0,311610.0,313360.0,7315.0,6890.0,6731.0,5471.0,6497.0,0.0,0.0,0.0,0.0,0.0,6580.800000000001,3288810.0
71,ID1097,4175,604.6,403.40000000000003,298.0,449.4,745.4000000000001,520.6,261.6,823.2,361.8,298.40000000000003,601.6,575.0000000000001,305040.0,210930.0,140550.0,229290.0,367840.0,261210.0,130800.0,412570.0,177930.0,146350.0,292620.0,279610.0,3992.0,6940.0,5264.0,6283.0,7236.0,0.0,0.0,0.0,0.0,0.0,5943.0,2954740.0
72,ID2419,4881,574.0,470.2,475.40000000000003,688.4,684.6,848.2,589.4000000000001,556.2,409.80000000000007,441.2,496.40000000000003,727.6,287310.0,227880.0,229590.0,350510.0,333730.0,432520.0,293330.0,281920.0,206050.0,211540.0,237800.0,366370.0,5460.0,8076.0,5861.0,7752.0,7658.0,0.0,0.0,0.0,0.0,0.0,6961.400000000001,3458550.0
73,ID6094,5661,373.20000000000005,686.6,310.4,519.4000000000001,889.0000000000001,461.6,444.6,339.8,611.1999999999999,680.4000000000001,660.2,507.2,182370.0,343450.0,148770.0,258920.0,446850.0,225100.0,225950.0,171110.0,310090.0,337870.0,326840.0,260330.0,8022.0,5488.0,5073.0,6042.0,7793.0,0.0,0.0,0.0,0.0,0.0,6483.6,3237650.0
74,ID1946,3563,709.4,886.2,459.00000000000006,729.6,556.8000000000001,919.2,835.2,740.8000000000001,622.2,422.6,489.40000000000003,285.0,363660.0,439810.0,230850.0,360410.0,268560.0,460010.0,420760.0,372130.0,316120.0,211300.0,241410.0,140750.0,7922.0,7776.0,7583.0,8453.0,6543.0,0.0,0.0,0.0,0.0,0.0,7655.4,3825770.0
75,ID1818,4003,476.6,529.6,681.2,635.2,262.0,87.0,723.8000000000001,520.4,565.4,861.2,837.6,558.8,243970.0,268790.0,344240.0,322080.0,129410.0,42450.0,366730.0,261360.0,279800.0,428530.0,422360.0,278510.0,6351.0,5181.0,7064.0,7831.0,7267.0,0.0,0.0,0.0,0.0,0.0,6738.800000000001,3388230.0
76,ID3425,3893,655.1999999999999,787.8,629.8000000000001,389.6,816.5999999999999,271.2,459.20000000000005,876.6,412.4,825.0,161.60000000000002,514.6,325790.0,387830.0,321020.0,194140.0,410940.0,143550.0,228840.0,442180.0,202560.0,414160.0,81360.0,252290.0,6575.0,7110.0,7596.0,5872.0,6845.0,0.0,0.0,0.0,0.0,0.0,6799.6,3404660.0
77,ID3688,4030,383.80000000000007,461.2,443.79999999999995,627.2,480.2,642.0000000000001,580.8,768.2,705.6,743.0000000000001,819.6000000000001,502.20000000000005,192970.0,223560.0,226940.0,309000.0,235120.0,317770.0,289720.0,388610.0,350970.0,370380.0,420070.0,243570.0,8147.0,7319.0,6307.0,6528.0,7487.0,0.0,0.0,0.0,0.0,0.0,7157.6,3568680.0
78,ID9010,3614,371.0,496.6,510.8,441.0,704.2,646.8000000000001,727.0,486.19999999999993,361.0,523.4,765.0,622.6,188540.0,241940.0,245930.0,217390.0,357380.0,320360.0,355120.0,238260.0,177140.0,255320.0,378510.0,310200.0,5507.0,8353.0,4182.0,7391.0,7845.0,0.0,0.0,0.0,0.0,0.0,6655.6,3286090.0
79,ID8193,5400,493.6000000000001,718.0000000000001,560.2,709.6,443.80000000000007,648.4000000000001,459.20000000000005,552.2,923.6,314.40000000000003,684.8000000000001,487.6,243390.0,359810.0,279190.0,357650.0,220730.0,325600.0,230480.0,278050.0,460880.0,158210.0,343200.0,238670.0,8773.0,6639.0,6455.0,5360.0,7750.0,0.0,0.0,0.0,0.0,0.0,6995.400000000001,3495860.0
80,ID2906,3767,420.40000000000003,697.4000000000001,627.8000000000001,377.6,439.0,858.0000000000001,600.0,280.40000000000003,396.40000000000003,528.4000000000001,657.2,636.2,219150.0,345610.0,309200.0,191950.0,225880.0,428830.0,300160.0,142190.0,195950.0,264200.0,325430.0,318100.0,6884.0,5780.0,6505.0,6485.0,6940.0,0.0,0.0,0.0,0.0,0.0,6518.799999999999,3266650.0
81,ID3083,3403,537.4000000000001,335.2,708.0,637.6,523.0,705.8,728.8000000000001,451.0,198.6,323.4,890.2,436.20000000000005,271360.0,171600.0,359710.0,308550.0,268170.0,350010.0,370470.0,221100.0,99300.0,164140.0,446310.0,218700.0,6094.0,5479.0,6661.0,6361.0,7781.0,0.0,0.0,0.0,0.0,0.0,6475.2,3249420.0
82,ID4299,4009,935.6,528.2,620.6,818.2,654.0,594.0,590.0,782.6,472.2,712.0,589.0,344.0,466350.0,268800.0,313230.0,401650.0,322610.0,297110.0,306380.0,394070.0,241080.0,351250.0,287370.0,170100.0,6367.0,7811.0,7791.0,7543.0,8690.0,0.0,0.0,0.0,0.0,0.0,7640.400000000001,3820000.0
83,ID6039,5118,401.0,857.2000000000002,418.0,437.40000000000003,481.2,726.0000000000001,777.4000000000001,561.6,688.2,412.20000000000005,693.6,452.6000000000001,208000.0,427330.0,208540.0,213110.0,243880.0,365260.0,388540.0,278040.0,336580.0,211960.0,358370.0,223060.0,5640.0,7382.0,8329.0,6675.0,6506.0,0.0,0.0,0.0,0.0,0.0,6906.4000000000015,3462670.0
84,ID2142,3538,447.8,540.0000000000001,718.8,427.4,349.80000000000007,700.6,583.0,737.0,738.0,494.6,382.40000000000003,867.8000000000001,229660.0,271340.0,363030.0,203230.0,179230.0,354800.0,290060.0,365420.0,372650.0,248250.0,198560.0,426350.0,7215.0,6125.0,7023.0,7536.0,7037.0,0.0,0.0,0.0,0.0,0.0,6987.2,3502580.0
85,ID1635,3465,397.6,556.6000000000001,725.2,655.4000000000001,535.4000000000001,449.80000000000007,718.4000000000001,857.0,472.0,442.0,687.0,675.2,204460.0,285810.0,364060.0,320920.0,270210.0,236490.0,357670.0,426510.0,234300.0,231040.0,340180.0,338000.0,5837.0,6087.0,8472.0,8419.0,7043.0,0.0,0.0,0.0,0.0,0.0,7171.6,3609650.0
86,ID1732,4524,633.6,832.8000000000001,409.6,606.4000000000001,766.2000000000002,975.6,762.0000000000001,587.2,634.0,233.60000000000002,471.2,435.8,326530.0,418430.0,201710.0,305460.0,381330.0,484790.0,392410.0,287260.0,312850.0,116800.0,239850.0,221020.0,6980.0,7265.0,8709.0,8307.0,5479.0,0.0,0.0,0.0,0.0,0.0,7348.000000000001,3688440.0
87,ID7022,4020,367.0,776.0,645.6,659.2,721.6,470.6,94.00000000000001,416.0,444.2,567.0000000000001,724.8000000000002,417.8,179410.0,378950.0,323240.0,320480.0,362670.0,242760.0,48070.0,216690.0,229300.0,276860.0,366640.0,215260.0,8355.0,5913.0,6756.0,5148.0,5347.0,0.0,0.0,0.0,0.0,0.0,6303.8,3160330.0
88,ID7466,5610,588.0,670.0,182.2,667.2,627.8000000000001,537.2,969.4,787.2000000000002,521.8,762.8000000000001,688.0,667.6,295250.0,340870.0,91100.0,333820.0,306480.0,274950.0,487130.0,390450.0,254570.0,389500.0,351520.0,333450.0,8578.0,5992.0,7441.0,7882.0,8453.0,0.0,0.0,0.0,0.0,0.0,7669.200000000001,3849090.0
89,ID6900,5355,1270.2000000000003,1269.8000000000002,1176.6,1218.6,1107.2,1242.0,855.0000000000001,1375.0,1592.6,967.4000000000001,1244.6,1473.4,648270.0,639550.0,600040.0,604260.0,560680.0,604060.0,433020.0,686960.0,806790.0,491380.0,631460.0,728560.0,15660.0,11893.0,15776.0,14741.0,15892.0,0.0,0.0,0.0,0.0,0.0,14792.400000000001,7435030.0
90,ID2957,3605,650.1999999999999,451.20000000000005,556.4000000000001,491.6000000000001,766.6,751.2,628.0,540.4000000000001,429.2,687.0,580.4,593.4,323690.0,226650.0,272420.0,246190.0,382420.0,377530.0,321650.0,279130.0,223050.0,340530.0,288170.0,297790.0,6599.0,7904.0,9546.0,5871.0,5708.0,0.0,0.0,0.0,0.0,0.0,7125.599999999999,3579220.0
91,ID7687,5475,456.4,878.2,581.8000000000001,550.8,536.0000000000001,665.4000000000001,370.0,779.6,581.2,506.0,542.0,620.4000000000001,230050.0,431980.0,285050.0,275150.0,265050.0,333550.0,178650.0,389410.0,288840.0,249560.0,277230.0,320670.0,7657.0,7576.0,6705.0,5377.0,8024.0,0.0,0.0,0.0,0.0,0.0,7067.799999999999,3525190.0
92,ID2481,3727,291.4,512.8000000000001,719.4000000000001,558.4000000000001,492.80000000000007,826.6,595.8000000000001,644.4000000000001,489.6,431.40000000000003,421.8,675.0,143430.0,259490.0,356700.0,280460.0,248980.0,409690.0,301960.0,329250.0,244800.0,216730.0,209070.0,336870.0,7827.0,7221.0,7994.0,5547.0,4708.0,0.0,0.0,0.0,0.0,0.0,6659.400000000001,3337430.0
93,ID9979,4456,613.0,471.40000000000003,261.4,824.4000000000001,318.8,371.20000000000005,402.4,656.6000000000001,506.20000000000005,809.4,355.6,788.0000000000001,300000.0,233900.0,136690.0,411890.0,160870.0,186810.0,202880.0,323890.0,256070.0,406210.0,168270.0,390830.0,5596.0,7372.0,6283.0,5740.0,6901.0,0.0,0.0,0.0,0.0,0.0,6378.400000000001,3178310.0
94,ID9549,3897,898.6,827.8000000000002,477.4,586.2,590.2,767.2,475.40000000000003,446.80000000000007,370.59999999999997,439.8,749.6,670.4000000000001,447920.0,416070.0,239970.0,297590.0,287300.0,384850.0,235810.0,229150.0,177030.0,227350.0,383410.0,331290.0,5775.0,7784.0,8558.0,7001.0,7382.0,0.0,0.0,0.0,0.0,0.0,7300.0,3657740.0
95,ID7657,4286,744.5999999999999,636.4000000000001,513.6,567.8000000000001,641.6000000000001,360.4,733.4000000000001,358.4,751.4,571.8000000000001,621.2,1044.6000000000001,379600.0,321520.0,261520.0,286220.0,322880.0,189210.0,371050.0,182010.0,365970.0,285330.0,315260.0,522690.0,8303.0,6341.0,9407.0,6993.0,6682.0,0.0,0.0,0.0,0.0,0.0,7545.2,3803260.0
96,ID5859,4786,1368.0,1325.2,1295.4,1164.6000000000001,1629.6000000000004,1317.6,1363.4,1493.1999999999998,663.0,1324.0,1526.8000000000002,1147.8000000000002,682410.0,680720.0,644570.0,580240.0,817840.0,655610.0,685970.0,753650.0,320210.0,673440.0,762830.0,575180.0,15887.0,14747.0,17084.0,11929.0,18446.0,0.0,0.0,0.0,0.0,0.0,15618.599999999999,7832670.0
97,ID5152,4572,466.8,468.80000000000007,720.4000000000001,711.8000000000001,453.6,526.0,672.8,772.6,316.20000000000005,854.4000000000001,540.2,368.80000000000007,235190.0,236780.0,364330.0,365350.0,217450.0,269590.0,327030.0,384480.0,156800.0,428080.0,274990.0,182700.0,8706.0,5373.0,6030.0,4979.0,9274.0,0.0,0.0,0.0,0.0,0.0,6872.4,3442770.0
98,ID6135,5069,615.4,804.0,528.4,463.6,456.40000000000003,752.6,358.8,516.8,790.6,553.6,544.4000000000001,680.6,318170.0,401570.0,269970.0,221980.0,221780.0,381680.0,177040.0,259480.0,399930.0,277610.0,275000.0,339540.0,6769.0,5882.0,6997.0,8662.0,7016.0,0.0,0.0,0.0,0.0,0.0,7065.200000000001,3543750.0
99,ID7260,4085,427.0,776.5999999999999,677.8000000000001,452.80000000000007,932.2,269.6,466.0,386.40000000000003,439.8,829.0000000000001,520.4000000000001,470.20000000000005,207600.0,389230.0,336680.0,237640.0,461470.0,132550.0,232040.0,187420.0,214620.0,415890.0,265000.0,241620.0,6779.0,7349.0,7135.0,5352.0,6624.0,0.0,0.0,0.0,0.0,0.0,6647.8,3321760.0
100,ID4108,4232,433.20000000000005,297.0,616.2,253.00000000000003,498.6,441.00000000000006,611.6,807.8000000000001,498.6,532.0,655.6,649.2,207490.0,146940.0,303130.0,127640.0,249610.0,217770.0,305960.0,397240.0,258290.0,265200.0,324860.0,332080.0,4248.0,6583.0,5514.0,6455.0,8669.0,0.0,0.0,0.0,0.0,0.0,6293.8,3136210.0
101,ID2137,4843,518.0000000000001,515.8000000000001,671.2,540.0,910.2000000000002,580.4000000000001,629.2,575.2,644.8000000000001,767.8000000000001,418.6,684.6,259470.0,261620.0,336240.0,272960.0,456150.0,299980.0,317590.0,285490.0,324900.0,379010.0,206370.0,349980.0,5024.0,7574.0,9760.0,8443.0,6478.0,0.0,0.0,0.0,0.0,0.0,7455.800000000001,3749760.0
102,ID2263,5756,735.8,831.6000000000001,804.4000000000001,350.8,608.6,629.4000000000001,556.2,506.4000000000001,487.40000000000003,521.4000000000001,316.0,598.8,371460.0,420100.0,399360.0,176500.0,306340.0,325320.0,271810.0,259950.0,241480.0,254570.0,165320.0,294120.0,7124.0,6448.0,7741.0,8773.0,4648.0,0.0,0.0,0.0,0.0,0.0,6946.8,3486330.0
103,ID9349,4175,347.0,629.4000000000001,666.6000000000001,557.4000000000001,610.0,719.6,175.0,817.6000000000001,562.2,556.8000000000001,216.20000000000002,451.20000000000005,167690.0,319770.0,338020.0,287040.0,303450.0,368810.0,84760.0,409960.0,275390.0,282150.0,109120.0,223620.0,6785.0,5073.0,6601.0,6115.0,6971.0,0.0,0.0,0.0,0.0,0.0,6309.0,3169780.0
104,ID1520,4114,449.0,906.0,839.4,471.6,411.8,588.4000000000001,552.0,521.8,378.20000000000005,813.4000000000001,744.0000000000001,552.6,221890.0,456700.0,419350.0,241180.0,205580.0,298360.0,275170.0,252150.0,188590.0,402360.0,374690.0,281590.0,8351.0,5751.0,6102.0,6023.0,9914.0,0.0,0.0,0.0,0.0,0.0,7228.200000000001,3617610.0
105,ID3221,5774,614.4000000000001,617.6,734.4000000000001,893.2,329.80000000000007,534.8,678.8000000000001,864.0,856.0,645.0000000000001,529.8,836.2,310030.0,301310.0,369940.0,446370.0,159040.0,267140.0,346550.0,430180.0,425050.0,317790.0,264280.0,420020.0,8801.0,7622.0,6692.0,8749.0,8806.0,0.0,0.0,0.0,0.0,0.0,8134.000000000001,4057700.0
106,ID4752,5700,544.0,450.4000000000001,813.2000000000002,862.8000000000001,663.6,399.6000000000001,633.2000000000002,143.20000000000002,742.6,252.8,326.40000000000003,714.2,275210.0,223930.0,409170.0,429750.0,328120.0,193980.0,308290.0,76980.0,365660.0,125230.0,159700.0,353150.0,7789.0,7642.0,5259.0,6506.0,5534.0,0.0,0.0,0.0,0.0,0.0,6546.0,3249170.0
107,ID8286,3314,593.4000000000001,648.2,358.8,377.40000000000003,442.0,388.40000000000003,545.8,734.1999999999999,671.2,555.0000000000001,483.20000000000005,535.8000000000001,300480.0,320030.0,180860.0,191460.0,226010.0,191270.0,281950.0,367380.0,335830.0,278260.0,239530.0,274660.0,6554.0,4390.0,6492.0,7650.0,6581.0,0.0,0.0,0.0,0.0,0.0,6333.4,3187720.0
108,ID9062,5775,308.2,661.4,676.2,490.6000000000001,730.0,389.40000000000003,686.2,697.4000000000001,958.0,688.2,758.0,886.8,156850.0,324610.0,330660.0,241510.0,369970.0,191800.0,342260.0,345170.0,482170.0,341690.0,376840.0,443740.0,7511.0,9102.0,7309.0,8699.0,7031.0,0.0,0.0,0.0,0.0,0.0,7930.4,3947270.0
109,ID2655,5692,843.5999999999999,362.0,737.8,411.0,900.2,644.4000000000001,468.20000000000005,512.8,476.6,304.00000000000006,638.6,750.8,415480.0,178000.0,372150.0,203720.0,457880.0,318580.0,244950.0,254570.0,239630.0,156740.0,316840.0,377280.0,6971.0,5024.0,6106.0,7808.0,9341.0,0.0,0.0,0.0,0.0,0.0,7050.000000000001,3535820.0
110,ID1859,4527,303.0,770.0,416.40000000000003,677.6000000000001,599.5999999999999,386.6,586.8000000000001,719.4000000000001,765.4000000000001,459.40000000000003,492.8,591.0,142800.0,382950.0,212320.0,329480.0,305210.0,187520.0,288860.0,358220.0,380770.0,227740.0,247640.0,306710.0,6854.0,8380.0,7002.0,5154.0,6450.0,0.0,0.0,0.0,0.0,0.0,6767.999999999999,3370220.0
111,ID3980,5216,88.0,761.8,771.6,541.4000000000001,449.40000000000003,621.4000000000001,319.0,407.0,664.8,683.0000000000001,430.6,765.4000000000001,45430.0,369930.0,395340.0,276360.0,228560.0,313140.0,164970.0,207250.0,336280.0,342070.0,210450.0,376290.0,6530.0,6495.0,7932.0,6338.0,5222.0,0.0,0.0,0.0,0.0,0.0,6503.4000000000015,3266070.0
112,ID5797,5214,850.8000000000001,353.40000000000003,566.6,729.8000000000001,289.0,706.4,661.4,765.8000000000001,402.0,697.8000000000001,554.5999999999999,712.6,425510.0,181550.0,277540.0,363450.0,146160.0,355390.0,337080.0,379640.0,199940.0,347750.0,274520.0,366050.0,7738.0,6216.0,7164.0,7767.0,7566.0,0.0,0.0,0.0,0.0,0.0,7290.200000000001,3654580.0
113,ID6126,3959,654.0,480.6,682.2,537.8000000000001,438.0,451.40000000000003,723.8,713.6,677.0,466.20000000000005,835.8,494.2,331380.0,236280.0,334580.0,277440.0,218360.0,223110.0,367270.0,360500.0,350100.0,235290.0,407030.0,242620.0,6886.0,7041.0,7707.0,7147.0,6992.0,0.0,0.0,0.0,0.0,0.0,7154.6,3583960.0
114,ID2716,3411,457.20000000000005,487.40000000000003,551.0,427.20000000000005,542.8000000000001,483.20000000000005,605.4,652.6,647.0000000000001,487.80000000000007,677.2,745.0,238390.0,245780.0,271410.0,213740.0,260010.0,253590.0,304090.0,321400.0,316010.0,243900.0,340660.0,376940.0,7408.0,6346.0,6748.0,5978.0,7339.0,0.0,0.0,0.0,0.0,0.0,6763.8,3385920.0
115,ID6156,3147,465.80000000000007,579.4,380.6,797.8,687.6,486.4000000000001,493.8,384.20000000000005,301.4,952.6,580.0,502.2,237920.0,295220.0,180220.0,395480.0,335290.0,241500.0,242450.0,187900.0,154500.0,478370.0,285020.0,249290.0,6110.0,8353.0,6079.0,6129.0,6388.0,0.0,0.0,0.0,0.0,0.0,6611.8,3283160.0
116,ID7050,5378,688.0,818.2,656.0,865.4,558.2,494.6,642.8000000000001,434.0,542.0,490.20000000000005,660.4000000000001,505.0,349180.0,405740.0,331140.0,433720.0,281390.0,259280.0,320730.0,226080.0,275320.0,251150.0,336710.0,247440.0,6908.0,4750.0,8798.0,8512.0,7806.0,0.0,0.0,0.0,0.0,0.0,7354.799999999999,3717880.0
117,ID7238,4995,555.2,719.2,696.6,405.6000000000001,746.2,597.0,746.4000000000001,647.0000000000001,791.4000000000001,257.8,299.0,829.2,279650.0,364340.0,345440.0,203380.0,378300.0,304820.0,375220.0,322620.0,396680.0,127740.0,139410.0,414110.0,6979.0,6743.0,7384.0,8249.0,7098.0,0.0,0.0,0.0,0.0,0.0,7290.6,3651710.0
118,ID9331,5168,700.6000000000001,651.5999999999999,542.0,424.8,475.20000000000005,539.6,684.2,490.20000000000005,664.0,366.0,608.0,462.6,353120.0,321430.0,274430.0,213660.0,231880.0,275470.0,340270.0,249510.0,328710.0,178610.0,298380.0,234390.0,6671.0,5559.0,5105.0,7924.0,7785.0,0.0,0.0,0.0,0.0,0.0,6608.8,3299860.0
119,ID8594,3416,452.0,716.4000000000001,765.8000000000001,559.8000000000001,515.0,447.40000000000003,496.8,645.4000000000001,544.0,663.8,630.8,776.6000000000001,226080.0,360980.0,379580.0,283210.0,253510.0,219520.0,239260.0,323460.0,269140.0,338210.0,322400.0,388960.0,9677.0,6272.0,6013.0,8103.0,6004.0,0.0,0.0,0.0,0.0,0.0,7213.800000000001,3604310.0
120,ID5134,5645,269.59999999999997,582.4000000000001,474.6,787.6,506.80000000000007,804.0,682.6,476.40000000000003,502.40000000000003,655.6,714.0,383.79999999999995,129910.0,291080.0,242740.0,397400.0,263080.0,408190.0,336440.0,239500.0,260900.0,324440.0,356660.0,193800.0,7100.0,5042.0,7466.0,7997.0,6594.0,0.0,0.0,0.0,0.0,0.0,6839.8,3444140.0
121,ID8187,3666,742.0,842.6,499.6,465.40000000000003,541.2,566.0,720.2000000000002,646.4,700.6,445.0,571.0,487.20000000000005,374720.0,412770.0,250810.0,234760.0,272580.0,281180.0,353010.0,318230.0,362120.0,226790.0,287740.0,241080.0,7653.0,7089.0,7308.0,8863.0,5223.0,0.0,0.0,0.0,0.0,0.0,7227.2,3615790.0
122,ID5643,3601,803.6000000000001,601.0,682.4,674.6,350.8,442.20000000000005,544.4,398.80000000000007,518.2,770.1999999999999,488.0,792.2000000000002,396440.0,295270.0,334800.0,343820.0,178200.0,213970.0,262040.0,200840.0,256690.0,394320.0,236560.0,397410.0,7374.0,8693.0,6409.0,7674.0,5182.0,0.0,0.0,0.0,0.0,0.0,7066.4,3510360.0
123,ID7417,5533,773.2,593.6,447.59999999999997,562.4000000000001,780.0,195.60000000000002,562.2,343.6,688.4,738.6,488.6,460.2,389700.0,292390.0,216280.0,285840.0,389130.0,96230.0,284500.0,167390.0,338060.0,374120.0,254240.0,222050.0,7964.0,6867.0,6160.0,5684.0,6495.0,0.0,0.0,0.0,0.0,0.0,6634.000000000001,3309930.0
124,ID2110,4486,416.4,638.0,650.8000000000001,810.0,515.8000000000001,849.6,300.20000000000005,438.8,616.4,760.2,540.2,387.00000000000006,206980.0,318370.0,329690.0,404340.0,246390.0,424930.0,151420.0,224590.0,307300.0,382710.0,271930.0,185670.0,5590.0,7576.0,6838.0,7438.0,7175.0,0.0,0.0,0.0,0.0,0.0,6923.4,3454320.0
125,ID3420,5423,776.6000000000001,488.6,734.8,371.40000000000003,412.80000000000007,564.0000000000001,411.4,779.4000000000001,435.0,503.80000000000007,432.40000000000003,497.4,389220.0,245450.0,364870.0,194610.0,211410.0,283850.0,197350.0,387180.0,221450.0,258320.0,219230.0,237380.0,5139.0,6828.0,7480.0,6197.0,6394.0,0.0,0.0,0.0,0.0,0.0,6407.599999999999,3210320.0
126,ID2276,4868,663.4000000000001,666.2,398.2,634.8000000000001,518.2,625.4000000000001,605.8000000000001,385.40000000000003,489.20000000000005,513.4000000000001,911.8,734.6,338240.0,326940.0,200220.0,317270.0,259580.0,315300.0,297810.0,183070.0,237230.0,249210.0,454360.0,371470.0,7416.0,8081.0,5831.0,6533.0,7871.0,0.0,0.0,0.0,0.0,0.0,7146.400000000001,3550700.0
127,ID9185,4537,709.2,577.8000000000001,387.40000000000003,571.6,579.4,292.4,575.8,774.8,518.2,652.6000000000001,628.8000000000001,311.80000000000007,364980.0,285790.0,196860.0,281530.0,289030.0,147690.0,279210.0,384640.0,255400.0,321590.0,324390.0,147460.0,6422.0,7812.0,6679.0,5627.0,6359.0,0.0,0.0,0.0,0.0,0.0,6579.800000000001,3278570.0
128,ID1696,3638,505.6000000000001,849.6,358.20000000000005,657.6000000000001,741.0,667.6,612.8,713.2,708.4000000000001,470.20000000000005,393.40000000000003,674.4000000000001,247790.0,417160.0,187050.0,325620.0,368490.0,327260.0,301000.0,358210.0,349290.0,240680.0,204040.0,345090.0,7661.0,8563.0,8131.0,6936.0,5469.0,0.0,0.0,0.0,0.0,0.0,7352.0,3671680.0
129,ID8319,3709,587.0,548.4,429.6,679.0,482.00000000000006,631.4000000000001,708.8000000000001,863.8,831.0,876.8000000000001,594.4,540.4,299820.0,279160.0,217580.0,344730.0,239340.0,307210.0,364270.0,438620.0,415430.0,439920.0,285930.0,270060.0,7637.0,7916.0,9493.0,7067.0,6750.0,0.0,0.0,0.0,0.0,0.0,7772.599999999999,3902070.0
130,ID6766,3886,435.40000000000003,326.0,456.8,595.6,439.40000000000003,753.2,508.0,420.8,627.8000000000001,330.80000000000007,474.8,458.2,219700.0,155720.0,226990.0,305290.0,226640.0,371410.0,249610.0,216420.0,310260.0,171430.0,236810.0,222530.0,5717.0,5840.0,5781.0,6614.0,5182.0,0.0,0.0,0.0,0.0,0.0,5826.800000000001,2912810.0
131,ID4365,3934,506.80000000000007,382.20000000000005,696.0,204.79999999999998,457.80000000000007,435.4,826.6,602.0,825.4,690.2,204.4,564.2,253560.0,191120.0,351200.0,107400.0,228480.0,218180.0,407610.0,306520.0,411680.0,347470.0,104400.0,273220.0,4822.0,6307.0,6601.0,7803.0,6446.0,0.0,0.0,0.0,0.0,0.0,6395.799999999999,3200840.0
132,ID9727,5278,578.6,531.8000000000001,451.4,267.0,394.8,389.20000000000005,294.8,813.2,606.2,670.4000000000001,568.0,396.40000000000003,289020.0,263380.0,221330.0,128570.0,202430.0,187490.0,149710.0,412730.0,296530.0,333860.0,275270.0,200360.0,5155.0,7285.0,5263.0,6486.0,5620.0,0.0,0.0,0.0,0.0,0.0,5961.799999999999,2960680.0
133,ID7138,3587,718.8000000000001,674.6000000000001,616.2,664.0000000000001,425.6,428.8,780.8,658.1999999999999,434.8,540.6,808.8000000000001,571.2,361400.0,340530.0,309970.0,335380.0,221720.0,215410.0,391480.0,332830.0,216490.0,267770.0,409460.0,282670.0,8408.0,4999.0,7390.0,10612.0,5203.0,0.0,0.0,0.0,0.0,0.0,7322.400000000001,3685110.0
